id,start,label,gender,location,held_roles,business_type,bal,xDAI_blockchain_address,confidence,ovol_in,ovol_out,otxns_in,otxns_out,ounique_in,ounique_out,svol_in,svol_out,stxns_in,stxns_out,sunique_in,sunique_out
11462,2020-03-16 08:47:06.031687,11462,female,Dzugwe,BENEFICIARY,Farming/Labour,117.46,0x1c198e8Fb72a9C4185223D48C2D9649f1F083Cce,0,517.46,0,3,0,1,0,0,400,0,1,0,1
11463,2020-03-16 09:00:35.833295,11463,male,Muungano,BENEFICIARY,Farming/Labour,117.46,0xB0A2cB740d2029DF43e0Bd1A452B069b4743c833,0,517.46,0,3,0,1,0,95,495,2,3,1,3
11464,2020-03-16 09:01:23.730458,11464,female,Peku,BENEFICIARY,Farming/Labour,360,0x5BBd40fDddA6eE00A2D4318483F4E67B2534a103,0,400,40,1,2,1,0,0,0,0,0,0,0
11465,2020-03-16 09:24:11.620015,11465,male,Peku,BENEFICIARY,Transport,360,0x4C7B68Be44b1C188951444f20b86E2B2a84f39D7,0,400,40,1,2,1,0,0,0,0,0,0,0
11466,2020-03-16 09:26:17.263135,11466,female,Miyani,BENEFICIARY,Food/Water,156,0xb45ccf05A8A64f82fBAE228198F2A907FecFcfad,0.333333333333333,806,40,4,2,1,0,525,1135,3,3,3,3
11467,2020-03-16 09:32:55.223720,11467,female,Vitangani,BENEFICIARY,Farming/Labour,114.5,0x2d31c2d92b8F5e5Ec4081CCA977F2ca08660709c,0,1425.5,0,5,0,1,0,0,1311,0,5,0,3
11468,2020-03-16 09:33:56.745143,11468,male,Miyani,BENEFICIARY,Shop,117.46,0xd5126fa5C3796D539c12aA639Fbb16f9a0b08aE1,0,517.46,0,3,0,1,0,0,400,0,1,0,1
11469,2020-03-16 09:36:59.518794,11469,male,Kidzuvini,BENEFICIARY,Farming/Labour,112,0x0e82fB83E74e3ae78c7fAC2e2E5c910295AAFf46,0,532,20,3,1,1,0,2,402,1,3,0,2
11470,2020-03-16 09:38:24.610857,11470,male,Lindi,BENEFICIARY,Transport,232.39,0xa9Ae77218a3988B2257aeeD04284DC066f5D2b94,0,1463.39,20,5,1,1,0,600,1811,5,17,2,4
11471,2020-03-16 09:40:22.691095,11471,female,Lindi,BENEFICIARY,Shop,860,0xCd0601f4e557B6C88227F27FfdF9211B7f225b1e,0,500,40,2,2,1,0,1200,800,8,6,3,2
11472,2020-03-16 09:50:34.755060,11472,female,Lindi,BENEFICIARY,Farming/Labour,360,0x7F3f7cc5Bcf0f539c28B55f845d187aEADB124fa,0,400,40,1,2,1,0,0,0,0,0,0,0
11473,2020-03-16 10:08:08.839925,11473,female,Muungano,BENEFICIARY,Farming/Labour,310,0xcceFf9B8310Df6DCaEb21F3944040F7C2cD240Db,0,500,40,2,2,1,0,5,155,1,2,0,2
11474,2020-03-16 10:09:11.892635,11474,female,Mnyenzeni,BENEFICIARY,Food/Water,0,0xE939459Dd1090eD502011126Db90Fe458cb91749,0,750,40,3,2,1,0,0,710,0,4,0,3
11475,2020-03-16 10:28:01.949759,11475,female,Vitangani,BENEFICIARY,Farming/Labour,114.93,0x0b5c733EafC64823879Deb0A574871e44cC759fd,0,534.93,20,3,1,1,0,0,400,0,3,0,3
11476,2020-03-16 11:13:55.278378,11476,female,Muungano,BENEFICIARY,Farming/Labour,310,0x95EE10114C1559F874e6A9AD19BE85d02725DFe4,0,500,40,2,2,1,0,0,150,0,1,0,1
11477,2020-03-16 11:20:43.482571,11477,female,Vitangani,BENEFICIARY,Farming/Labour,61,0xF3748ce948E7b506144f76066DdaF590A9a39deB,0,556,40,3,2,1,0,0,455,0,3,0,3
11478,2020-03-16 11:25:35.711731,11478,male,Congo,BENEFICIARY,Farming/Labour,360,0x6A037f1072B052Fd329DA94eA387b4841e01c513,0,500,40,2,2,1,0,0,100,0,1,0,1
11479,2020-03-16 11:40:38.810195,11479,female,Vitangani,BENEFICIARY,Food/Water,117.46,0x1EDC34C61b543fCa27D2c8f77c212C34C9Ff2e8B,0,549.46,0,4,0,1,0,0,432,0,3,0,2
11480,2020-03-16 12:07:33.126555,11480,male,Majengo,BENEFICIARY,Farming/Labour,160,0x29fb0a11ad13E3F1BD8141a785d9f3F0A72E61d5,0,850,40,4,2,1,0,400,1050,1,3,1,1
11481,2020-03-16 12:20:26.028224,11481,female,Mkanyeni,BENEFICIARY,Farming/Labour,20.01,0x208c9C7E91f00A74aaFf1Efc228F8f73041973F6,0,1500.01,0,6,0,1,0,1850,3330,10,18,1,5
11482,2020-03-16 12:22:01.862643,11482,female,Bofu,BENEFICIARY,Farming/Labour,123,0x19ff0d75934157aE6FFB0f96619d0D4b906E40C7,0.166666666666667,1780,40,4,2,1,0,1210,2827,6,14,3,7
11483,2020-03-16 12:23:39.771328,11483,male,Bofu,BENEFICIARY,Shop,117.46,0x2632f6963DB2E82A2c61A3870B1FEA1475e595A8,0,517.46,0,3,0,1,0,352,752,5,8,1,5
11484,2020-03-16 12:25:15.207754,11484,female,Peku,BENEFICIARY,Farming/Labour,310,0x0CA1D4a7541b64b1B74CdBfD928Be1cAB5505C39,0,750,40,3,2,1,0,2,402,1,2,0,2
11485,2020-03-16 12:40:49.785084,11485,female,South B,BENEFICIARY,Food/Water,116.96,0x7B50f642e22e0F3f6fcfD5Fe52180Bc147e8Ead6,1,1959.96,0,6,0,1,0,45,1888,2,7,2,6
11486,2020-03-16 12:46:04.335318,11486,male,Bofu,BENEFICIARY,Shop,752.01,0xFd3F424422b2B71B52357a8B4d10c58E22301420,0.045454545454546,1340.01,0,4,0,1,0,4802,5390,22,14,6,5
11487,2020-03-16 12:47:38.770925,11487,male,South B,BENEFICIARY,Food/Water,310,0xd79Bec4aa096F657eb21aC57e5498A7bc2257B03,1,750,40,3,2,1,0,30,430,1,3,1,2
11488,2020-03-16 12:53:53.249419,11488,male,Miyani,BENEFICIARY,Transport,100,0x910d889a401e83f7049Ce0ccCD0417cB6aC40493,0,1311,20,3,1,1,0,0,1191,0,4,0,2
11489,2020-03-16 13:02:10.081958,11489,male,Miyani,BENEFICIARY,Transport,0.46,0x2FecB964A904AE5E1cDA1c274537A0cEdAe42420,0,517.46,0,3,0,1,0,5,522,1,5,0,1
11490,2020-03-16 13:03:47.927183,11490,female,Bofu,BENEFICIARY,Farming/Labour,1626,0xC93E1C5cA24C7BC30C3b1B771e110902Bd6957c7,0.05,2736,40,4,2,1,0,8572,9642,40,35,4,9
11491,2020-03-16 13:06:11.020848,11491,female,Bofu,BENEFICIARY,Farming/Labour,338.93,0xd1653E76DefCE0Ba5E01f5674d2021505F1E9BeA,0,988.93,0,6,0,1,0,2550,3200,7,12,2,5
11492,2020-03-16 13:37:06.252836,11492,female,Bofu,BENEFICIARY,Farming/Labour,131.96,0x9114d8d58B91Ffe869B136e79D2bAaED98c34A18,0,767.96,0,7,0,1,0,3354,3990,13,14,4,1
11493,2020-03-16 13:48:55.768164,11493,male,Congo,GROUP_ACCOUNT,Savings Group,160,0x197b6c602970FA7bc48413577427D23e5fe18317,1,500,40,2,2,1,0,100,400,1,1,1,1
11494,2020-03-16 13:53:03.612365,11494,female,Miloeni,BENEFICIARY,Farming/Labour,360,0x2523342D980008FcB2fDaC1b31037028eE1EF8c6,0,400,40,1,2,1,0,0,0,0,0,0,0
11495,2020-03-16 14:08:19.506478,11495,male,Gona,BENEFICIARY,Farming/Labour,460,0x03F5eFeF3BC4B52F6454dAC5d1Dd4E21465D1c66,0,500,40,2,2,1,0,2,2,1,1,0,1
11496,2020-03-16 14:29:02.224957,11496,male,Congo,GROUP_ACCOUNT,Savings Group,2120,0x7f47c16a37F62E26F1bc4b313Ed6B4383bC9C2d0,0.142857142857143,500,20,2,1,1,0,1640,0,7,0,5,0
11497,2020-03-16 15:37:55.844528,11497,male,Kayaba,BENEFICIARY,Shop,119.43,0xAF02D17be6d28b94Aab0f5DE127D0a5AeB7ED131,0.25,2143.43,0,7,0,1,0,680,2704,4,13,4,11
11498,2020-03-17 05:50:32.818187,11498,female,Kilifi,BENEFICIARY,Farming/Labour,360,0x17716838A51Df8A81B1583f2828C8F050952C43f,0,400,40,1,2,1,0,0,0,0,0,0,0
11499,2020-03-17 06:13:01.756132,11499,female,Amani,BENEFICIARY,Food/Water,360,0x45CC3112453c9d0CF81518bF7d98071d8ccF4102,0,400,40,1,2,1,0,0,0,0,0,0,0
11500,2020-03-17 06:15:07.627085,11500,female,Dagoreti,BENEFICIARY,Food/Water,360,0xBc8a516Dc3B083F9005A8D16d4739c5B59FDc63f,0,400,40,1,2,1,0,0,0,0,0,0,0
11501,2020-03-17 06:22:21.799247,11501,female,Mnyenzeni,BENEFICIARY,Farming/Labour,100,0x0D6Ea471508682dD6E2e7F27297CF13a23F7Edd9,0,500,19,2,1,1,0,0,381,0,2,0,2
11502,2020-03-17 06:36:31.454939,11502,male,Miyani,BENEFICIARY,Transport,0.46,0xC1Dd195e0E2503258d493Ad6d9186587204627ae,0,767.46,0,4,0,1,0,5,772,1,5,0,2
11503,2020-03-17 06:41:31.126449,11503,female,Kilifi,BENEFICIARY,Farming/Labour,360,0x932A06d59A658A07cbEB27aae7610d8858508DB4,0,400,40,1,2,1,0,0,0,0,0,0,0
11504,2020-03-17 06:46:48.716797,11504,female,Kilifi,BENEFICIARY,Food/Water,360,0x4C2D41879e4f689a04CaB701DE0Ef340736c425c,0,400,40,1,2,1,0,0,0,0,0,0,0
11505,2020-03-17 06:57:45.278993,11505,male,Miyani,BENEFICIARY,Food/Water,310,0x96DBC70D1D0eAC3d602721784B0E8cc9717Dfe6b,1,750,40,3,2,1,0,5,405,1,2,0,1
11506,2020-03-17 07:03:31.887861,11506,male,KIlifi,BENEFICIARY,Transport,360,0x0554d35513666B3633D14b161A97350D7F6059Bc,0,400,40,1,2,1,0,0,0,0,0,0,0
11507,2020-03-17 07:04:22.838407,11507,female,Dzivani,BENEFICIARY,Farming/Labour,0,0x2144A76ab12259dde84163E9C0D89C034b693a8b,0,600,40,3,2,1,0,851,1411,2,2,1,0
11508,2020-03-17 07:12:42.549798,11508,female,Hawinga,BENEFICIARY,Food/Water,360,0x505C8aD0f3B63De284D0c75BF5EFB569c02A3AF1,0,400,40,1,2,1,0,0,0,0,0,0,0
11509,2020-03-17 07:14:20.813258,11509,female,Gatina,BENEFICIARY,Food/Water,360,0x796C7f75b9c7CF244fB984bDA6Fc7e9e09fD5cd8,0,400,40,1,2,1,0,0,0,0,0,0,0
11510,2020-03-17 07:16:40.897750,11510,female,vyogato,BENEFICIARY,Farming/Labour,66,0xba0AF53ff5b8c3967571323A893125F4A9CFB81C,0,906,40,5,2,1,0,0,800,0,4,0,3
11511,2020-03-17 07:25:31.315015,11511,female,Kino,BENEFICIARY,Education,360,0x4D7fb2850E71526A3adcc890378D41a976518B5a,0,400,40,1,2,1,0,0,0,0,0,0,0
11512,2020-03-17 07:37:02.218397,11512,female,Dzugwe,BENEFICIARY,Fuel/Energy,2307.51,0x29aA57EcC919A8351b2245F0BfEE605df54Ac254,0.947368421052632,575.51,0,4,0,1,0,2437,705,19,7,6,3
11513,2020-03-17 07:38:33.655533,11513,male,Kayaba,BENEFICIARY,Shop,311,0x7D7A294fa6741529fe8f3F8b17Fb0016836095c0,0,1561,40,4,2,1,0,0,1210,0,4,0,4
11514,2020-03-17 07:40:59.995740,11514,female,vyogato,BENEFICIARY,Farming/Labour,310,0xbE8aCB049127778dAA362Cd6025d05f9AA6E2461,0,750,40,3,2,1,0,0,400,0,1,0,1
11515,2020-03-17 07:50:50.450525,11515,female,Dzugwe,BENEFICIARY,Shop,559,0x35a03408616B077c61FA65CA55325f1CAE52AF55,0,532,0,3,0,1,0,432,405,6,3,1,3
11516,2020-03-17 08:04:52.298882,11516,female,Dzugwe,BENEFICIARY,Fuel/Energy,100,0x26c49822D28B51BFB18C1C37CD8121ACF0616Dc4,0.666666666666667,549.46,0,4,0,1,0,383.92,833.38,3,9,0,3
11517,2020-03-17 08:07:27.947071,11517,male,Kayaba,BENEFICIARY,Food/Water,117.46,0x7BC7148Ef0C0e97752C3F2a4d6B79360a6f51266,1,1534.46,0,6,0,1,0,620,2037,9,11,9,4
11518,2020-03-17 08:10:48.449257,11518,male,Miloeni,BENEFICIARY,Fuel/Energy,114.5,0xfFF6450eE40fCd63f8E5c11b6d91a60C6Ac28bEB,0,514.5,0,3,0,1,0,0,400,0,1,0,1
11519,2020-03-17 08:20:55.220969,11519,female,Amani,BENEFICIARY,Fuel/Energy,360,0x0A2d86302d9C9273Daf0D55a620DbB7324AF60a5,0,400,40,1,2,1,0,0,0,0,0,0,0
11520,2020-03-17 08:40:10.552781,11520,male,Peku,BENEFICIARY,Transport,360,0x3Ef49EB6C26FcA6F503CCd045123c66a6D8821AD,0,400,40,1,2,1,0,0,0,0,0,0,0
11521,2020-03-17 09:02:28.113518,11521,female,Vitangani,BENEFICIARY,Farming/Labour,114.96,0x5d600Ff0c8991F25654A46761d6e394c9746F827,0,813.96,0,6,0,1,0,0,699,0,5,0,2
11522,2020-03-17 09:10:22.265891,11522,female,Kilifi,BENEFICIARY,Farming/Labour,360,0x93f92B1d379df73670bA919719710496b94924D5,0,400,40,1,2,1,0,0,0,0,0,0,0
11523,2020-03-17 09:18:27.577769,11523,female,Mwangaraba,BENEFICIARY,Food/Water,156,0x8765949648ab297954aEb8eCB5e928AF94cE9d02,0,906,40,5,2,1,0,0,710,0,4,0,2
11524,2020-03-17 09:22:00.048092,11524,female,Gona,BENEFICIARY,Farming/Labour,0.46,0xAEeB23e1448a1E68f0034fE6cE0882532C092b32,0,673.46,0,5,0,1,0,5,678,1,6,0,3
11525,2020-03-17 09:24:29.762351,11525,female,Vikolani,BENEFICIARY,Farming/Labour,0.46,0xA554A4a61A42cf505dAda448Aa12857aF0D28e23,0,673.46,0,5,0,1,0,0,673,0,7,0,3
11526,2020-03-17 09:29:25.460253,11526,female,Vitangani,BENEFICIARY,Farming/Labour,56.46,0xF3EC7dC947e6a2F8Bc495f5b45d7FA8558386005,0,673.46,0,5,0,1,0,0,617,0,5,0,3
11527,2020-03-17 09:31:07.990788,11527,female,Mkanyeni,BENEFICIARY,Fuel/Energy,100.5,0xfaf68A7e76C0501251c33de672Cf01D281187f72,0,864.5,0,5,0,1,0,0,764,0,4,0,1
11528,2020-03-17 09:38:36.782784,11528,female,Gandini,BENEFICIARY,Farming/Labour,56.96,0x8f1bc0c0b5DFC8571cf7bFfF8AACaB123Ce09c60,0,687.96,0,6,0,1,0,5,636,1,6,0,3
11529,2020-03-17 10:06:24.442850,11529,male,Gona,BENEFICIARY,Transport,100.46,0x2d6dD47DeF318311d98eac460916c723DDE77Eb8,0,1117.46,0,6,0,1,0,5,1022,1,6,0,1
11530,2020-03-17 10:10:21.051312,11530,female,Kayaba,BENEFICIARY,Food/Water,156.46,0x671879D9Ec7c9CD7628C8820F15a5598d7964748,0.619047619047619,3847.46,20,9,1,1,0,2165,5836,21,23,4,6
11531,2020-03-17 10:35:36.742784,11531,female,Kayaba,BENEFICIARY,Food/Water,380,0x7b345dc2CC536E733B41665f6FFefF70A312Bf9c,1,500,40,2,2,1,0,20,100,1,1,0,1
11532,2020-03-17 10:36:17.399810,11532,male,Juja,BENEFICIARY,Farming/Labour,119.43,0x82a1ea1530A30B5FDb5B0710F897a0321105C1f2,0.8,1768.43,0,7,0,1,0,2890,4539,5,13,4,12
11533,2020-03-17 10:48:09.379031,11533,male,Chikole,BENEFICIARY,Fuel/Energy,100.46,0x86c6896cf56CABE9Dadd808210Cf1F237860282e,0,1049.46,0,6,0,1,0,0,949,0,5,0,2
11534,2020-03-17 10:52:25.788867,11534,male,Miguneni,BENEFICIARY,Food/Water,360,0x57c8Afd5dcb5e58292E7FeF217e12dA0Ca1dC901,0,400,40,1,2,1,0,0,0,0,0,0,0
11535,2020-03-17 11:23:12.665422,11535,female,Mwangaraba,BENEFICIARY,Farming/Labour,0,0x83798141Fed76f0414D572fFcd1ecCDbeA4DFDE9,0,750,10,3,1,1,0,0,740,0,4,0,4
11536,2020-03-17 11:27:46.303414,11536,male,Lindi,BENEFICIARY,Farming/Labour,360,0x31c6D1FA78E17C4B8887b96aaBAF1423A52FbFa4,0,400,40,1,2,1,0,0,0,0,0,0,0
11537,2020-03-17 11:29:11.429415,11537,female,Lindi,BENEFICIARY,Shop,360,0x7A0Ff907C4D2EaA696198F6885Caf9EBeCa196A4,0,400,40,1,2,1,0,0,0,0,0,0,0
11538,2020-03-17 11:29:54.175047,11538,male,Lindi,BENEFICIARY,Shop,810,0x15C4813Eb1423C3E72e359D53a395594a99a81ac,0,500,40,2,2,1,0,350,0,1,0,1,0
11539,2020-03-17 11:32:49.684333,11539,male,Kayaba,BENEFICIARY,Food/Water,134.01,0x530bd79fA08943f5591AB03a6039339830756Ff3,1,629.01,20,4,1,1,0,65,540,3,5,2,2
11540,2020-03-17 11:43:33.159944,11540,female,None,BENEFICIARY,Food/Water,360,0x4AF0a3a0D447C4309327B67CE90493220F5c935A,0,400,40,1,2,1,0,0,0,0,0,0,0
11541,2020-03-17 11:47:40.055207,11541,female,Kilifi,BENEFICIARY,Farming/Labour,360,0xE60ffb01437dD35273040A2906628d140270BC10,0,400,40,1,2,1,0,0,0,0,0,0,0
11542,2020-03-17 11:48:21.372504,11542,male,Kayaba,BENEFICIARY,Shop,110,0x65D669d87A1BA4b3cc9A5DA0F1d25C9503F671Ac,0,500,40,2,2,1,0,0,350,0,1,0,1
11543,2020-03-17 11:50:11.755724,11543,female,Mwangaraba,BENEFICIARY,Farming/Labour,0,0x541CF4C987D9fFa8c36D4Be59bED7D5c24312236,0,850,40,4,2,1,0,0,810,0,4,0,3
11544,2020-03-17 11:59:13.175004,11544,female,Kayaba,BENEFICIARY,Food/Water,117.46,0xA5bf6ed3Ffaa6Ddb9e5283D4CE41f013A3DCe427,1,549.46,0,4,0,1,0,1816,2248,7,9,1,3
11545,2020-03-17 12:03:10.704993,11545,male,Kilifi,BENEFICIARY,Shop,360,0x6c495C5A6435c427056ec740d5489100C1E8fd14,0,400,40,1,2,1,0,0,0,0,0,0,0
11546,2020-03-17 12:08:59.270361,11546,female,Dzugwe,BENEFICIARY,Shop,56.46,0xD1c75f436b52C31BD42d39c61a31590daA4aF07D,0,605.46,0,5,0,1,0,105,654,2,6,0,3
11547,2020-03-17 12:15:43.765797,11547,male,Mkanyeni,BENEFICIARY,Farming/Labour,60,0x418921dbD468B3f73A850082628BD4CFCa4109cD,0,750,40,3,2,1,0,0,650,0,3,0,3
11548,2020-03-17 12:26:36.090925,11548,female,Peku,BENEFICIARY,Transport,56,0x5de9c8c837224C6Bda62998fB5426aA8d1519e09,0,906,40,5,2,1,0,0,810,0,3,0,1
11549,2020-03-17 12:31:44.565740,11549,female,Miloeni,BENEFICIARY,Food/Water,214,0xD630225732d85900f8fCbb045Ea744f183B2EBC1,0,854,40,4,2,1,0,0,600,0,2,0,2
11550,2020-03-17 12:32:08.931171,11550,male,Juja,BENEFICIARY,Shop,310,0xD0D90A2F99Ba5116De9264848Cc07AbabDFcde37,0,750,40,3,2,1,0,50,450,1,2,0,2
11551,2020-03-17 12:53:45.862385,11551,female,Miloeni,BENEFICIARY,Farming/Labour,160,0x74E994e1e782127d4d409f3129459E8da4fDb2be,0,750,40,3,2,1,0,0,550,0,2,0,2
11552,2020-03-17 12:54:40.085977,11552,female,Miyani,BENEFICIARY,Food/Water,890,0x25D09a1B57335245A69ec32A626AfDCd1E6d48bD,1,500,20,2,1,1,0,800,390,2,1,2,1
11553,2020-03-17 13:05:50.514492,11553,female,Kayaba,BENEFICIARY,Food/Water,116.96,0x3b2916516FD14e45F89F6C7c7A32ad64741666Ec,1,1076.96,0,7,0,1,0,120,1080,3,9,3,7
11554,2020-03-17 13:12:05.686356,11554,female,Vyogato,BENEFICIARY,Farming/Labour,460,0xc1Dba26e099fE44E1668f40D07338678E0567e6e,0,500,40,2,2,1,0,1,1,1,1,0,1
11555,2020-03-17 13:16:08.645111,11555,female,Vyogato,BENEFICIARY,Farming/Labour,160,0x40c77B2167072bDaE317E42653F78f7A5f3383A2,0,500,40,2,2,1,0,1,301,1,3,1,1
11556,2020-03-17 13:29:13.264980,11556,female,Kayaba,BENEFICIARY,Food/Water,0.47,0x7106e53C245214eaADc1c1e21Bb3b6654b849075,0.6,2322.47,0,9,0,1,0,645,2967,5,15,4,13
11557,2020-03-17 13:37:37.665991,11557,female,Vyogato,BENEFICIARY,Farming/Labour,310,0x1453e804E14254CDd228959C8ed873C3153a2cb3,0,750,40,3,2,1,0,0,400,0,3,0,1
11558,2020-03-17 13:41:43.807691,11558,male,Kilibole,BENEFICIARY,Food/Water,300.96,0x1752558e34E0f34BB8173BD49Cd99977BC8Da42e,1,831.96,0,5,0,1,0,175,706,3,4,3,2
11559,2020-03-17 13:49:24.989968,11559,male,Peku,BENEFICIARY,Transport,360,0xC30D1A2086F0bB7CAC8DBef4356e48eDd935BCf9,0,400,40,1,2,1,0,0,0,0,0,0,0
11560,2020-03-17 14:32:45.523118,11560,male,Mlola,BENEFICIARY,Farming/Labour,160,0x31Dd6cE89100da8f33CE04E855D4791a5f8F817e,0,500,40,2,2,1,0,2,302,1,2,0,2
11561,2020-03-18 06:15:22.719497,11561,female,Miyani,BENEFICIARY,Farming/Labour,56.46,0x2D7ecb42C2FF82Be5d57413fdeb25B47deab3907,0,673.46,0,5,0,1,0,5,622,1,6,0,2
11562,2020-03-18 06:21:57.519049,11562,female,Chikojoni,BENEFICIARY,Farming/Labour,31,0xbf24e0E4995D5e21F14A52586B4A2518f99823f9,0,1311,40,3,2,1,0,0,1240,0,4,0,3
11563,2020-03-18 06:38:00.663672,11563,female,Vitangani,BENEFICIARY,Farming/Labour,0.5,0xe0fb57Ed11f3CCE85a98a9a17a75ef5F87D96BA6,0,864.5,0,5,0,1,0,5,869,1,5,0,3
11564,2020-03-18 06:43:10.835698,11564,female,Vyogato,BENEFICIARY,Fuel/Energy,120,0x1996676Ff8a2E52b0f11C90288cfdc1719e9CFAf,1,500,40,2,2,1,0,5,345,1,2,0,2
11565,2020-03-18 06:54:43.971561,11565,female,Miyani,BENEFICIARY,Food/Water,260,0x4CD91cE098884a76F98868dd1bb35e3E16B61411,1,500,40,2,2,1,0,20,220,1,2,0,1
11566,2020-03-18 07:15:44.601633,11566,female,Dzivani,BENEFICIARY,Shop,114.5,0x47da7c9449011D100822C8716242523Fda668F0e,0,514.5,20,3,1,1,0,0,380,0,3,0,3
11567,2020-03-18 07:17:47.201323,11567,female,Vyogato,BENEFICIARY,Farming/Labour,310,0x8748567C8ff86DAb9cC7e74EA7D36F8e10F915Ed,0,750,40,3,2,1,0,0,400,0,4,0,2
11568,2020-03-18 07:18:23.635296,11568,female,Mnyenzeni,BENEFICIARY,Farming/Labour,360,0x556b1BF21B86345057703Efe40dB2E10Ff41cF57,0,400,40,1,2,1,0,0,0,0,0,0,0
11569,2020-03-18 07:29:27.450621,11569,female,Katundani,BENEFICIARY,Farming/Labour,100,0x63eF3720d42CB5A135F7627b395f24953232a957,0,500,10,2,1,1,0,0,390,0,2,0,2
11570,2020-03-18 07:30:16.931916,11570,female,Dzivani,BENEFICIARY,Food/Water,114.5,0xaaEF85DE738570Fd3a5D266EEC59E8B138dCcbD6,0,514.5,20,3,1,1,0,0,380,0,3,0,3
11571,2020-03-18 07:35:46.687401,11571,male,Miloeni,BENEFICIARY,Shop,160,0x1caf9aaCa21F5d398bBAe6Ca2386d2E69e00C90A,0,850,40,4,2,1,0,0,650,0,2,0,2
11572,2020-03-18 07:45:06.062402,11572,female,vyogato,BENEFICIARY,Farming/Labour,0.46,0x5018911062aec44e3d2b2e40A446a99A3062eE64,0,867.46,0,5,0,1,0,0,867,0,6,0,2
11573,2020-03-18 07:46:45.818281,11573,female,Dzugwe,BENEFICIARY,Fuel/Energy,310,0x4e200f27c8F5f28Bf45070667200132159081824,0,750,40,3,2,1,0,5,405,1,2,0,1
11574,2020-03-18 07:53:33.316038,11574,female,Chikojoni,BENEFICIARY,Farming/Labour,100,0x51e783E444319E85DDd7f13b3312604F27dF3edA,0,500,10,2,1,1,0,0,390,0,1,0,1
11575,2020-03-18 08:21:19.682290,11575,female,Vikolani,BENEFICIARY,Farming/Labour,146.5,0x2ABEC99813fBA568a8ec75F87282A32D5Bb967dF,0,796.5,20,5,1,1,0,1150,1780,3,4,2,2
11576,2020-03-18 08:47:55.172993,11576,male,Juja,BENEFICIARY,Shop,160,0x19C3A9Bbb601C42d3b14ee461d9Ce11d94C5DcaA,0,850,40,4,2,1,0,20,670,1,3,0,3
11577,2020-03-18 09:01:49.837653,11577,female,Miyani,BENEFICIARY,Shop,128.5,0x77939518AF69f584A0B9DaF0Ac0e76cF3826b34a,0,614.5,20,4,1,1,0,1244,1710,7,5,2,3
11578,2020-03-18 09:03:39.928932,11578,male,Madewani,BENEFICIARY,Food/Water,160,0xA727a21908fB8e7b090d461c278d2C0738bC651A,0,850,40,4,2,1,0,0,650,0,4,0,2
11579,2020-03-18 09:07:14.601979,11579,male,Miyani,BENEFICIARY,Shop,112,0x9793A605F0c8A85f4487eb0651e18CcC16c96Edf,0,1282,20,6,1,1,0,55,1205,2,7,1,1
11580,2020-03-18 09:41:59.782420,11580,male,Miyani,BENEFICIARY,Shop,110,0xd146B1842E3a26a6E6f9F0facEEDfE2b3b657b20,0,1282,0,6,0,1,0,65,1237,4,11,3,4
11581,2020-03-18 10:08:27.981460,11581,female,Miyani,BENEFICIARY,Shop,112,0xdb9BDDDe3b5dcFa04fD76Eb111eE8E76ECdCb13a,0,1032,20,5,1,1,0,125,1025,3,7,0,2
11582,2020-03-18 10:11:17.027309,11582,female,Kayaba,BENEFICIARY,Food/Water,114.96,0xe479D24D9e7593cd9BF5230aB7bf2fbBcd14916D,1,814.96,0,6,0,1,0,955,1655,15,9,13,9
11583,2020-03-18 10:12:24.858150,11583,male,Miyani,BENEFICIARY,Farming/Labour,58.5,0xA395E9bb50ca4aFc9D8eb30FB609f237db52a0E8,0,1070.5,0,6,0,1,0,470,1482,4,15,3,6
11584,2020-03-18 10:13:33.331623,11584,male,Miyani,BENEFICIARY,Shop,145.51,0x85687DaF67fE713bAE887Ad905340cAEEE8fC3Cc,0,1075.51,0,6,0,1,0,780,1710,7,17,3,9
11585,2020-03-18 10:31:20.505349,11585,female,Dzenderini,BENEFICIARY,Farming/Labour,310,0x8906c53672151297a70981a5D072d622e6978245,0,750,40,3,2,1,0,0,400,0,1,0,1
11586,2020-03-18 10:39:02.983704,11586,male,Kayaba,BENEFICIARY,Farming/Labour,360,0xd1C2AC490CdEEb5b9405473940f6807675Bdf361,0,400,40,1,2,1,0,0,0,0,0,0,0
11587,2020-03-18 10:45:51.896320,11587,female,Miloeni,BENEFICIARY,Shop,160,0x9f1666d1F4eB410cfbA52B2cD6fE91186B2A2527,0,600,40,3,2,1,0,0,400,0,1,0,1
11588,2020-03-18 10:46:41.376977,11588,male,Juja,BENEFICIARY,Transport,135.87,0x285937cAB14C9CBE7E667CD3Aaf8FC57a3863E0F,0.666666666666667,984.87,0,7,0,1,0,1145,1994,6,11,6,8
11589,2020-03-18 10:56:08.735732,11589,male,Kayaba,BENEFICIARY,Farming/Labour,0.47,0x0D57015e713f6C1cC08a034e5bbCe60A81eb81dC,0.333333333333333,1092.47,0,8,0,1,0,498,1590,3,12,2,8
11590,2020-03-18 11:07:56.331017,11590,male,Miloeni,BENEFICIARY,Shop,160,0x31DFCa735f5C68bdc83f1f8B44DB16A8d5eC8fff,0,600,40,3,2,1,0,0,400,0,1,0,1
11591,2020-03-18 11:13:29.038815,11591,female,Peku,BENEFICIARY,Food/Water,871,0x4037c386085E6dfBfa4300c16A9C1269372Bed4E,1,1311,40,3,2,1,0,20,420,1,2,0,2
